transactionId,owner,completedOn,certificates,creditType,issuanceId,issuanceDate,vintage,volume,methodologyCode,methodologyName,projectId,projectName,labels,monitoringPeriodStartDate,monitoringPeriodEndDate,beneficiary,useCountry,usePeriodStartDate,usePeriodEndDate,usePurpose
0ed2fb6a-fa3a-405e-9683-e7890f69a727,Carbofex Oy,2023-08-28T06:33:36.160Z,PURO_PR_CORC100+_FI_507468_2023_462cc7fb-36c6-4955-8edc-56c4a69771ff_643002406801000010000000187192-643002406801000010000000187194,CORC 100+,462cc7fb-36c6-4955-8edc-56c4a69771ff,2023-06-22,2023,3,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-06-01,2023-06-22,Alko Oy,Finland,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Alkon kioskivaunun vuoden 2022 kierroksen päästöjen neutralisointi
a289e9e9-8132-4087-b512-60d3692d234f,Eco Up Oyj,2023-08-23T07:09:46.293Z,PURO_PR_CORC_FI_926954_2022_f45ac317-43ba-4505-8cd5-62971061901f_643002406555908610000000270266-643002406555908610000000270370,CORC,f45ac317-43ba-4505-8cd5-62971061901f,2022-08-25,2022,105,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2022-01-01,2022-07-31,Kaskipuu Oy,Finland,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,The CORCs are retired to neutralize the emissions from the manufacturing phase of Kaskipuu Oy's carbon-neutral wooden doors.
68bd634d-c371-44f4-be79-3b1ade0e2547,Supercritical Tech Ltd,2023-08-22T11:04:01.496Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000190310-643002406801000010000000190310,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,1,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Brad Jannenga,United Kingdom,2023-06-10T00:00:00.000Z,2023-06-16T00:00:00.000Z,1 tonne of carbon dioxide removal retired by Supercritical on behalf of Brad Jannenga as part of a portfolio to offset their travel emissions from the 2023 Gumball 3000 car rally.
924446ee-31fb-402c-b3e5-b8774ae2721e,ACT Commodities Inc.,2023-08-09T12:39:43.020Z,PURO_PR_CORC100+_US_133206_2022_576482b4-f02b-4abe-b660-3f6a15fba31b_643002406801000010000000146938-643002406801000010000000147051,CORC 100+,576482b4-f02b-4abe-b660-3f6a15fba31b,2023-02-02,2022,114,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC 100+,2022-12-01,2022-12-31,Route App,United States,2023-07-08T00:00:00.000Z,2023-07-08T00:00:00.000Z,Retired on behalf of Route for its Carbon Neutral Shipping Program
c8941c06-e071-40d1-8455-0493b76bdc17,ThyssenKrupp Materials Trading GmbH,2023-08-08T08:10:53.870Z,PURO_PR_CORC_FI_926954_2021_bfc09ce7-d6d2-4812-964c-29292aa36971_643002406555908610000000113606-643002406555908610000000113606,CORC,bfc09ce7-d6d2-4812-964c-29292aa36971,2021-09-08,2021,1,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-01-01,2021-08-31,thyssenkrupp Materials Trading,Germany,2023-08-07T00:00:00.000Z,2023-08-08T00:00:00.000Z,Workshop
e4193b00-89d2-495d-a213-b1a7e572cb62,South Pole Ltd.,2023-08-07T09:09:57.256Z,PURO_PR_CORC_FI_926954_2021_bfc09ce7-d6d2-4812-964c-29292aa36971_643002406555908610000000113156-643002406555908610000000113605,CORC,bfc09ce7-d6d2-4812-964c-29292aa36971,2021-09-08,2021,450,C01000000,Wooden Building Elements,926954,Ekovilla 2 Kuusankoski,CORC,2021-01-01,2021-08-31,Allreal Office AG,Switzerland,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,Retired by South Pole on behalf of Allreal Office AG
a42e6438-8a7f-4ef5-87f1-9ca9a614a9f5,Accend AS,2023-08-07T08:45:00.576Z,PURO_PR_CORC100+_GB_712033_2022_97b32dc5-36f6-4b65-9571-1ae8916e2082_643002406801000010000000078185-643002406801000010000000078189,CORC 100+,97b32dc5-36f6-4b65-9571-1ae8916e2082,2022-12-16,2022,5,C03000000,"Biochar, 2022",712033,Carbon Hill,CORC 100+,2021-06-15,2022-09-20,ArcTern Ventures,Canada,2023-06-14T00:00:00.000Z,2023-06-15T00:00:00.000Z,Offsetting Annual General Meeting
6fba13c6-1e7c-4df7-a8ce-26c07da38a36,Thallo Ltd,2023-08-04T13:15:49.606Z,PURO_PR_CORC_NO_310958_2021_1d0a0330-ea06-4d66-ba94-18de94f9933f_643002406555908610000000084796-643002406555908610000000084812,CORC,1d0a0330-ea06-4d66-ba94-18de94f9933f,2021-07-09,2021,17,C01000000,Wooden Building Elements,310958,"Are Treindustrier, Norway",CORC,2019-10-01,2021-03-31,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 17 tCO2e from project ARE bio-based construction vintage 2021
3c16862e-cd2d-4464-8cde-a6c9fc282f4a,Thallo Ltd,2023-08-04T13:05:51.330Z,PURO_PR_CORC100+_US_654470_2022_6e0d60d6-2eca-40f9-87d5-f0a1f83af824_643002406801000010000000109877-643002406801000010000000109878,CORC 100+,6e0d60d6-2eca-40f9-87d5-f0a1f83af824,2023-01-26,2022,2,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2021-01-01,2022-06-30,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 2 tCO2e from project Wakefield Biochar vintage 2023
efe2c72e-72fa-4af1-9fd2-49c4d1eaa9a0,Thallo Ltd,2023-08-04T12:50:01.573Z,PURO_PR_CORC_AT_928755_2021_f3318bfe-0a1f-4035-8823-67a1cdba760c_643002406555908610000000212655-643002406555908610000000212655,CORC,f3318bfe-0a1f-4035-8823-67a1cdba760c,2022-07-07,2021,1,C01000000,Wooden Building Elements,928755,"Noritec, Stall im Mölltal, Austria",CORC,2020-07-01,2021-12-31,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 1 tCO2e from project Hasslacher bio-based construction vintage 2022
ba274360-6b93-475d-9e08-00065c5d2a68,Thallo Ltd,2023-08-04T12:43:28.480Z,PURO_PR_CORC_FR_181856_2021_8646834b-ea59-4167-996e-16d8a084cfc1_643002406555908610000000272884-643002406555908610000000272889,CORC,8646834b-ea59-4167-996e-16d8a084cfc1,2022-09-01,2021,6,C01000000,Wooden Building Elements,181856,A. James - 50370 Brecey,CORC,2021-01-01,2021-12-31,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 6 tCO2e from project JAMES bio-based construction vintage 2022
3fec1223-8671-49e9-a34e-915d09bcd181,Thallo Ltd,2023-08-04T12:31:37.180Z,PURO_PR_CORC100+_BR_175613_2022_ce82ad88-fec1-4f8d-af74-39d938e19862_643002406801000010000000074496-643002406801000010000000074496,CORC 100+,ce82ad88-fec1-4f8d-af74-39d938e19862,2022-12-08,2022,1,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2022-10-01,2022-11-30,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 1 tCO2e from project Aperam Bioenergia vintage 2022
a156aeb8-6a66-4857-be9f-9932849ed1c9,Thallo Ltd,2023-08-04T12:15:19.613Z,PURO_PR_CORC_FR_438730_2022_530b8f76-b2a6-443f-a549-3543f1f4ab3e_643002406555908610000000179795-643002406555908610000000179801,CORC,530b8f76-b2a6-443f-a549-3543f1f4ab3e,2022-05-05,2022,7,C01000000,Wooden Building Elements,438730,Igloo France Cellulose,CORC,2021-12-01,2022-01-31,AI Tokenomics Limited,Ireland,2023-08-04T00:00:00.000Z,2023-08-04T00:00:00.000Z,Thallo Two-Way Bridge Retirement: IMPT is retiring 7 tCO2e from project Igloo Cellulose vintage 2022
09cac278-394e-42c1-a2ca-311b5b977f12,Chooose AS,2023-08-03T07:29:46.430Z,PURO_PR_CORC100+_US_654470_2022_6e0d60d6-2eca-40f9-87d5-f0a1f83af824_643002406801000010000000109928-643002406801000010000000110513,CORC 100+,6e0d60d6-2eca-40f9-87d5-f0a1f83af824,2023-01-26,2022,586,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2021-01-01,2022-06-30,Booking Holdings Inc.,Netherlands,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retired on behalf of Booking Holdings Inc. for 2022 internal offsetting.
09cac278-394e-42c1-a2ca-311b5b977f12,Chooose AS,2023-08-03T07:29:46.430Z,PURO_PR_CORC100+_US_654470_2022_69917664-7d41-4de3-8ff4-70e41671ebf1_643002406801000010000000110514-643002406801000010000000110927,CORC 100+,69917664-7d41-4de3-8ff4-70e41671ebf1,2023-01-26,2022,414,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2022-07-01,2022-12-31,Booking Holdings Inc.,Netherlands,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retired on behalf of Booking Holdings Inc. for 2022 internal offsetting.
d169ea8b-88f7-4704-860b-3f9bb84b4472,"U.S. Venture, Inc.",2023-07-26T14:15:47.290Z,PURO_PR_CORC100+_US_753518_2023_7df10cc8-cdc0-4aec-b064-ff271cd8cfef_643002406801000010000000182298-643002406801000010000000182387,CORC 100+,7df10cc8-cdc0-4aec-b064-ff271cd8cfef,2023-06-02,2023,90,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2023-01-01,2023-03-31,"Breakthrough, a U.S. Venture Company",United States,2021-08-01T00:00:00.000Z,2022-07-31T00:00:00.000Z,Scope 1 Emissions FY2022
26dc8943-f13e-4e96-bf6e-1754bc7f418f,Anthesis B.V.,2023-07-25T14:31:18.383Z,PURO_PR_CORC100+_US_133206_2022_06d5bd97-5439-456f-999b-0bf13cd29dbc_643002406801000010000000111890-643002406801000010000000111989,CORC 100+,06d5bd97-5439-456f-999b-0bf13cd29dbc,2023-01-27,2022,100,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC 100+,2022-11-01,2022-11-30,CAE,Canada,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,CAE Carbon Footprint FY23
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2023_215deca8-e98a-4115-bdfc-c5f697a57450_643002406801000010000000168005-643002406801000010000000168194,CORC 100+,215deca8-e98a-4115-bdfc-c5f697a57450,2023-03-16,2023,190,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-01-01,2023-01-31,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2022_69917664-7d41-4de3-8ff4-70e41671ebf1_643002406801000010000000111074-643002406801000010000000111392,CORC 100+,69917664-7d41-4de3-8ff4-70e41671ebf1,2023-01-26,2022,319,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2022-07-01,2022-12-31,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2023_da9cacb8-50a6-4a6b-8ac2-ec45a03a38e8_643002406801000010000000182891-643002406801000010000000182928,CORC 100+,da9cacb8-50a6-4a6b-8ac2-ec45a03a38e8,2023-06-15,2023,38,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-04-01,2023-04-30,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2023_0ffcfdb5-ace0-4ebf-8aab-1142ee387ecb_643002406801000010000000168846-643002406801000010000000168871,CORC 100+,0ffcfdb5-ace0-4ebf-8aab-1142ee387ecb,2023-04-17,2023,26,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-03-01,2023-03-31,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2023_8c91d457-d441-4836-b96e-3d3c19210ef4_643002406801000010000000168548-643002406801000010000000168845,CORC 100+,8c91d457-d441-4836-b96e-3d3c19210ef4,2023-04-17,2023,298,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-03-01,2023-03-31,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
f4c77717-8072-4f49-8fc7-aa09e6ccd3d9,Watershed Technology Inc,2023-07-20T23:30:38.643Z,PURO_PR_CORC100+_US_654470_2023_cbda0809-9a4d-4361-9e77-5da0c2f9b267_643002406801000010000000168195-643002406801000010000000168343,CORC 100+,cbda0809-9a4d-4361-9e77-5da0c2f9b267,2023-03-16,2023,149,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,"CORC 100+,Partially withdrawn",2023-02-01,2023-02-28,Haveli Investments L.P.,United States,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,Retirement of environmental credits on behalf of Haveli Investments L.P.
eaed7fe2-f013-43d3-9084-a9d9db113a17,Supercritical Tech Ltd,2023-07-20T10:44:02.433Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188797-643002406801000010000000188801,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,5,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Joshua Haywood,France,2023-05-24T00:00:00.000Z,2023-05-25T00:00:00.000Z,5 tonnes of carbon dioxide removal retired by Supercritical on behalf of Joshua Haywood to offset their personal emissions.
82aee2bf-f2ed-408e-9433-ec66f82df567,Supercritical Tech Ltd,2023-07-20T10:38:39.470Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188796-643002406801000010000000188796,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,1,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Jan Pieter Dalsem,United Kingdom,2023-06-10T00:00:00.000Z,2023-06-16T00:00:00.000Z,1 tonnes of carbon dioxide retired by Supercritical on behalf of Jan Pieter Dalsem as part of a portfolio to offset their travel emissions from the the 2023 Gumball 3000 car rally.
24f3a2da-c2bc-4b40-a2e3-6c5e3789a2e7,Supercritical Tech Ltd,2023-07-20T10:30:27.920Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188795-643002406801000010000000188795,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,1,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Akihiro Tsuzuki,United Kingdom,2023-06-10T00:00:00.000Z,2023-06-16T00:00:00.000Z,1 tonnes of carbon dioxide retired by Supercritical on behalf of Akihiro Tsuzuki as part of a portfolio to offset their travel emissions from the the 2023 Gumball 3000 car rally.
68b552d9-e1d6-4f70-a3a9-875816eeea9f,Supercritical Tech Ltd,2023-07-20T10:13:14.860Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000190267-643002406801000010000000190309,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,43,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Phoenix Court Group Limited,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,43 tonnes of carbon dioxide removal retired by Supercritical on behalf of Phoenix Court Group Limited as part of a portfolio to offset their 2022 emissions.
464a8f4a-ba2d-4690-85f4-38a59dfae0e7,Supercritical Tech Ltd,2023-07-20T10:00:05.416Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000190239-643002406801000010000000190266,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,28,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Trophy Games Development A/S,Denmark,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,28 tonnes of carbon dioxide removal retired by Supercritical on behalf of Trophy Games Development A/S as part of a portfolio to offset their 2022 emissions.
76e03436-8133-4ac1-8e79-fea097f06644,Supercritical Tech Ltd,2023-07-20T09:52:27.143Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000190079-643002406801000010000000190238,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,160,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,FundApps Ltd,United Kingdom,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,160 tonnes of carbon dioxide removal retired by Supercritical on behalf of FundApps Ltd as part of a portfolio to offset their 2021 emissions.
9f73215c-1559-4d33-9a64-ee493004e13a,Supercritical Tech Ltd,2023-07-20T09:39:33.750Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000190014-643002406801000010000000190078,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,65,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Plural UK Management Limited,United Kingdom,2023-03-08T00:00:00.000Z,2023-03-08T00:00:00.000Z,65 tonnes of carbon dioxide removal retired by Supercritical on behalf of Plural UK Management Limited as part of a portfolio to offset their emissions for an event on 08/03/2023.
7be99541-c2d0-4154-aa26-d4dad08bf377,Supercritical Tech Ltd,2023-07-20T09:21:01.000Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000189999-643002406801000010000000190013,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,15,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Lawton Communications Group,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,15 tonnes of carbon dioxide removal retired by Supercritical on behalf of Lawton Communications Group as part of a portfolio to offset their 2022 emissions.
dc337cd3-9a06-465d-89a9-63bd292faaff,Supercritical Tech Ltd,2023-07-20T09:18:18.996Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000189990-643002406801000010000000189998,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,9,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Faculty Science Ltd,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,9 tonnes of carbon dioxide removal retired by Supercritical on behalf of Faculty Science Ltd as part of a portfolio to offset their 2022 emissions.
135418a9-b68a-450f-834c-104c0c2194f3,Supercritical Tech Ltd,2023-07-20T09:15:36.043Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188727-643002406801000010000000188794,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,68,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Ticket Tailor (Zimma Ltd),United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,68 tonnes of carbon dioxide removal retired by Supercritical on behalf of Ticket Tailor (Zimma Ltd) as part of a portfolio to offset their 2022 emissions.
ebf6a5bf-880b-472a-9b5e-7bf8f90214f0,Supercritical Tech Ltd,2023-07-20T09:11:37.306Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188697-643002406801000010000000188726,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,30,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Bennetts Associates Limited,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,30 tonnes of carbon dioxide removal retired by Supercritical on behalf of Bennetts Associates Limited as part of a portfolio to offset their 2022 emissions.
c3fb453b-dba9-4b77-9594-c428ad038a42,Supercritical Tech Ltd,2023-07-19T15:49:06.480Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000189646-643002406801000010000000189989,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27,2023,344,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,Accurx Ltd,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,344 tonnes of carbon dioxide removal retired by Supercritical on behalf of Accurx Ltd as part of a portfolio to offset their 2022 emissions.
6e9fc30c-2bf9-4e5b-bb5d-ee9771b4f0cf,Supercritical Tech Ltd,2023-07-19T15:46:24.123Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188695-643002406801000010000000188696,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,2,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,TRAFALGAR HOUSE PENSIONS ADMINISTRATION LIMITED,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,2 tonnes of carbon dioxide removal retired by Supercritical on behalf of TRAFALGAR HOUSE PENSIONS ADMINISTRATION LIMITED as part of a portfolio to offset their 2022 emissions.
fc316ffe-6f93-436a-98a7-540b2429d1e0,Supercritical Tech Ltd,2023-07-19T15:44:02.903Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188672-643002406801000010000000188694,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,23,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Scottish Equity Partners LLP,United Kingdom,2021-07-01T00:00:00.000Z,2022-06-30T00:00:00.000Z,23 tonnes of carbon dioxide removal retired by Supercritical on behalf of Scottish Equity Partners LLP as part of a portfolio to offset their emissions for the period dated 01/07/2021 - 30/06/2022.
839b9303-64bb-41de-9e7f-faa7c0ae801f,Supercritical Tech Ltd,2023-07-19T15:41:00.906Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188670-643002406801000010000000188671,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,2,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,RMP ENTERPRISE LIMITED,United Kingdom,2022-09-01T00:00:00.000Z,2023-02-28T00:00:00.000Z,2 tonnes of carbon dioxide removal retired by Supercritical on behalf of RMP ENTERPRISE LIMITED as part of a portfolio to offset their emissions for the period dated 01/09/22 - 28/02/23.
930219ee-18d7-49fb-b41f-b15b8dceaec3,Supercritical Tech Ltd,2023-07-19T15:36:38.930Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188656-643002406801000010000000188669,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,14,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Isobel Morton,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,14 tonnes of carbon dioxide removal retired by Supercritical on behalf of Isobel Morton as part of a portfolio to offset their 2022 emissions.
39c00966-9d0d-449f-902b-25b166bb17a3,Supercritical Tech Ltd,2023-07-19T15:34:32.990Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188509-643002406801000010000000188655,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,147,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,Patients Know Best Limited,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,147 tonnes of carbon dioxide removal retired by Supercritical on behalf of Patients Know Best Limited as part of a portfolio to offset their 2022 emissions.
d0ad728c-f8fc-4d41-be3a-3d9caab1e0e5,Supercritical Tech Ltd,2023-07-19T15:29:24.756Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188483-643002406801000010000000188508,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,26,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,GSPV Limited,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,26 tonnes of carbon dioxide removal retired by Supercritical on behalf of GSPV Limited as part of a portfolio to offset their 2022 emissions.
7b80b950-a5d3-4ca6-8378-b916855e1b79,Supercritical Tech Ltd,2023-07-19T15:21:27.763Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000188482-643002406801000010000000188482,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22,2023,1,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,WHEB Asset Management LLP,United Kingdom,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1 tonne of carbon dioxide removal retired by Supercritical on behalf of WHEB Asset Management LLP as part of a portfolio to offset their 2022 emissions.
