transactionId,owner,completedOn,certificates,creditType,issuanceId,issuanceDate,vintage,volume,methodologyCode,methodologyName,projectId,projectName,labels,monitoringPeriodStartDate,monitoringPeriodEndDate,auditor
d578d9b1-fbc2-4b14-84f2-c450f0841a4b,"American BioCarbon CT, LLC",2023-09-18T08:19:11.096Z,PURO_PR_CORC100+_US_543800_2023_d578d9b1-fbc2-4b14-84f2-c450f0841a4b_643002406801000010000000207164-643002406801000010000000207306,CORC 100+,d578d9b1-fbc2-4b14-84f2-c450f0841a4b,2023-09-18T08:19:11.096Z,2023,143,C03000000,"Biochar, 2022",543800,"American BioCarbon CT, LLC",CORC 100+,2022-12-01,2023-04-07,EnergyLink Services Pty Ltd
2ed8b9ab-4da0-4e3d-806a-7ec2f64a0599,Alcom Carbon Markets Pte Ltd,2023-09-07T13:16:47.200Z,PURO_PR_CORC100+_PH_227253_2023_2ed8b9ab-4da0-4e3d-806a-7ec2f64a0599_643002406801000010000000207142-643002406801000010000000207163,CORC 100+,2ed8b9ab-4da0-4e3d-806a-7ec2f64a0599,2023-09-07T13:16:47.200Z,2023,22,C03000000,"Biochar, 2022",227253,Alcom-01-NuevaEcijaPhilippines,CORC 100+,2022-06-10,2023-01-26,EnergyLink Services Ltd Pty
e842ffe8-e2ff-45d4-8bb9-defe1cc59f54,Novocarbo GmbH,2023-09-07T12:47:26.033Z,PURO_PR_CORC100+_DE_798006_2023_e842ffe8-e2ff-45d4-8bb9-defe1cc59f54_643002406801000010000000207112-643002406801000010000000207141,CORC 100+,e842ffe8-e2ff-45d4-8bb9-defe1cc59f54,2023-09-07T12:47:26.033Z,2023,30,C03000000,"Biochar, 2022",798006,Novocarbo Ruhr/Tyssenkrupp,CORC 100+,2023-06-11,2023-08-10,bio.inspecta AG
ed3b4824-c23a-4bdb-b3ac-0e5c776c0e08,Carbofex Oy,2023-09-07T12:43:23.803Z,PURO_PR_CORC100+_FI_507468_2023_ed3b4824-c23a-4bdb-b3ac-0e5c776c0e08_643002406801000010000000206942-643002406801000010000000207111,CORC 100+,ed3b4824-c23a-4bdb-b3ac-0e5c776c0e08,2023-09-07T12:43:23.803Z,2023,170,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-06-23,2023-08-31,DNV
6fe7e280-1b5a-4964-9115-5f131a0e0d63,GECA Environnement,2023-08-31T08:31:36.580Z,PURO_PR_CORC100+_US_753518_2023_6fe7e280-1b5a-4964-9115-5f131a0e0d63_643002406801000010000000206383-643002406801000010000000206941,CORC 100+,6fe7e280-1b5a-4964-9115-5f131a0e0d63,2023-08-31T08:31:36.580Z,2023,559,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2023-04-01,2023-06-30,EnergyLink Services Pty Ltd
1c64d2ca-684b-4a0c-9c32-ffcea7fbaafa,GECA Environnement,2023-08-31T08:30:45.143Z,PURO_PR_CORC100+_US_753518_2023_1c64d2ca-684b-4a0c-9c32-ffcea7fbaafa_643002406801000010000000205977-643002406801000010000000206382,CORC 100+,1c64d2ca-684b-4a0c-9c32-ffcea7fbaafa,2023-08-31T08:30:45.143Z,2023,406,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2023-04-01,2023-06-30,EnergyLink Services Pty Ltd
8c121368-ec22-4ef2-8fd9-ea0ee3953aa3,Bussme Biochar AB,2023-08-25T11:47:29.630Z,PURO_PR_CORC100+_SE_299495_2023_8c121368-ec22-4ef2-8fd9-ea0ee3953aa3_643002406801000010000000205970-643002406801000010000000205976,CORC 100+,8c121368-ec22-4ef2-8fd9-ea0ee3953aa3,2023-08-25T11:47:29.630Z,2023,7,C03000000,"Biochar, 2022",299495,Bussme-01-Munka-Ljungby,CORC 100+,2023-03-01,2023-06-30,DNV
f7b6d56f-6c3b-4798-bbb6-37f9b42d3ede,Bussme Biochar AB,2023-08-25T11:28:26.500Z,PURO_PR_CORC100+_SE_299495_2023_f7b6d56f-6c3b-4798-bbb6-37f9b42d3ede_643002406801000010000000205949-643002406801000010000000205969,CORC 100+,f7b6d56f-6c3b-4798-bbb6-37f9b42d3ede,2023-08-25T11:28:26.500Z,2023,21,C03000000,"Biochar, 2022",299495,Bussme-01-Munka-Ljungby,CORC 100+,2023-02-01,2023-02-28,DNV
99b56ffa-d842-49fc-ae6f-8d79017fecc1,Bussme Biochar AB,2023-08-25T11:19:32.126Z,PURO_PR_CORC100+_SE_299495_2023_99b56ffa-d842-49fc-ae6f-8d79017fecc1_643002406801000010000000205924-643002406801000010000000205948,CORC 100+,99b56ffa-d842-49fc-ae6f-8d79017fecc1,2023-08-25T11:19:32.126Z,2023,25,C03000000,"Biochar, 2022",299495,Bussme-01-Munka-Ljungby,CORC 100+,2023-01-01,2023-01-31,DNV
5e24e534-e13f-4408-8e8c-9f65b094289a,Exomad SRL,2023-08-25T11:02:27.713Z,PURO_PR_CORC100+_BO_432524_2023_5e24e534-e13f-4408-8e8c-9f65b094289a_643002406801000010000000200721-643002406801000010000000205923,CORC 100+,5e24e534-e13f-4408-8e8c-9f65b094289a,2023-08-25T11:02:27.713Z,2023,5203,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2023-06-20,2023-08-08,EnergyLink Services Pty Ltd
4fd24941-045f-4a9d-886e-884fdaa1703f,Bussme Biochar AB,2023-08-24T09:05:41.340Z,PURO_PR_CORC100+_SE_299495_2022_4fd24941-045f-4a9d-886e-884fdaa1703f_643002406801000010000000200665-643002406801000010000000200720,CORC 100+,4fd24941-045f-4a9d-886e-884fdaa1703f,2023-08-24T09:05:41.340Z,2022,56,C03000000,"Biochar, 2022",299495,Bussme-01-Munka-Ljungby,CORC 100+,2022-01-01,2022-12-31,DNV
f7701833-57fa-457d-afa2-c4030171d06c,Aperam Bioenergia Ltda,2023-08-18T07:50:39.970Z,PURO_PR_CORC100+_BR_175613_2023_f7701833-57fa-457d-afa2-c4030171d06c_643002406801000010000000199305-643002406801000010000000200664,CORC 100+,f7701833-57fa-457d-afa2-c4030171d06c,2023-08-18T07:50:39.970Z,2023,1360,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2023-07-01,2023-07-31,EnergyLink Services Pty Ltd
347c7087-e25b-4f1b-8675-48ae9f313172,Exomad SRL,2023-08-10T08:51:59.613Z,PURO_PR_CORC100+_BO_432524_2023_347c7087-e25b-4f1b-8675-48ae9f313172_643002406801000010000000195465-643002406801000010000000199304,CORC 100+,347c7087-e25b-4f1b-8675-48ae9f313172,2023-08-10T08:51:59.613Z,2023,3840,C03000000,"Biochar, 2022",432524,"Exomad Green, Concepción",CORC 100+,2023-04-03,2023-06-19,EnergyLink Services Pty Ltd
93c40e1d-be76-4d42-bebc-a79f89b8ec8a,Accend AS,2023-07-27T08:24:40.886Z,PURO_PR_CORC100+_GB_712033_2023_93c40e1d-be76-4d42-bebc-a79f89b8ec8a_643002406801000010000000195325-643002406801000010000000195464,CORC 100+,93c40e1d-be76-4d42-bebc-a79f89b8ec8a,2023-07-27T08:24:40.886Z,2023,140,C03000000,"Biochar, 2022",712033,Carbon Hill,CORC 100+,2023-03-01,2023-06-30,bio.inspecta AG
cf226ffa-2f15-4fd2-9703-2acdac1f0e62,Aperam Bioenergia Ltda,2023-07-20T08:17:40.633Z,PURO_PR_CORC100+_BR_175613_2023_cf226ffa-2f15-4fd2-9703-2acdac1f0e62_643002406801000010000000192359-643002406801000010000000195324,CORC 100+,cf226ffa-2f15-4fd2-9703-2acdac1f0e62,2023-07-20T08:17:40.633Z,2023,2966,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2023-06-01,2023-06-30,EnergyLink Services Pty Ltd
cc4d67b9-11cb-4339-b8c6-653020d029d1,BC Biocarbon LTD,2023-07-06T08:34:11.593Z,PURO_PR_CORC_CA_862421_2023_cc4d67b9-11cb-4339-b8c6-653020d029d1_643002406801000010000000192319-643002406801000010000000192358,CORC,cc4d67b9-11cb-4339-b8c6-653020d029d1,2023-07-06T08:34:11.593Z,2023,40,C03000000,"Biochar, 2022",862421,BC Biocarbon - McBride,CORC,2022-03-01,2023-01-31,EnergyLink Services Pty Ltd
8f510021-5685-4b61-b942-3617ab274523,Novocarbo GmbH,2023-07-06T08:33:15.856Z,PURO_PR_CORC100+_DE_798006_2023_8f510021-5685-4b61-b942-3617ab274523_643002406801000010000000192232-643002406801000010000000192318,CORC 100+,8f510021-5685-4b61-b942-3617ab274523,2023-07-06T08:33:15.856Z,2023,87,C03000000,"Biochar, 2022",798006,Novocarbo Ruhr/Tyssenkrupp,CORC 100+,2023-03-15,2023-06-10,bio.inspecta AG
25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,Accend AS,2023-06-27T15:13:04.250Z,PURO_PR_CORC100+_US_244045_2023_25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd_643002406801000010000000188802-643002406801000010000000192231,CORC 100+,25adfd5d-d52d-4e6b-b1a5-f41d447ad0fd,2023-06-27T15:13:04.250Z,2023,3430,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-06-01,2023-06-22,EnergyLink Services Pty Ltd
ae60570c-4540-47ea-a7a2-7df23c68d89e,Accend AS,2023-06-22T10:14:31.760Z,PURO_PR_CORC100+_US_244045_2023_ae60570c-4540-47ea-a7a2-7df23c68d89e_643002406801000010000000187232-643002406801000010000000188801,CORC 100+,ae60570c-4540-47ea-a7a2-7df23c68d89e,2023-06-22T10:14:31.760Z,2023,1570,C03000000,"Biochar, 2022",244045,Wakefield Biochar Facility 2,CORC 100+,2023-05-01,2023-05-31,EnergyLink Services Pty Ltd
462cc7fb-36c6-4955-8edc-56c4a69771ff,Carbofex Oy,2023-06-22T09:48:00.643Z,PURO_PR_CORC100+_FI_507468_2023_462cc7fb-36c6-4955-8edc-56c4a69771ff_643002406801000010000000187070-643002406801000010000000187231,CORC 100+,462cc7fb-36c6-4955-8edc-56c4a69771ff,2023-06-22T09:48:00.643Z,2023,162,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-06-01,2023-06-22,DNV
3bc10938-1d19-43f7-add4-258aaf2f22ad,Aperam Bioenergia Ltda,2023-06-16T09:49:03.403Z,PURO_PR_CORC100+_BR_175613_2023_3bc10938-1d19-43f7-add4-258aaf2f22ad_643002406801000010000000184568-643002406801000010000000187069,CORC 100+,3bc10938-1d19-43f7-add4-258aaf2f22ad,2023-06-16T09:49:03.403Z,2023,2502,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2023-05-01,2023-05-31,EnergyLink Services Pty Ltd
b399ab40-e7cc-4e3b-b45f-30af4debebd4,Novocarbo GmbH,2023-06-16T09:39:40.010Z,PURO_PR_CORC100+_DE_798006_2023_b399ab40-e7cc-4e3b-b45f-30af4debebd4_643002406801000010000000184510-643002406801000010000000184567,CORC 100+,b399ab40-e7cc-4e3b-b45f-30af4debebd4,2023-06-16T09:39:40.010Z,2023,58,C03000000,"Biochar, 2022",798006,Novocarbo Ruhr/Tyssenkrupp,CORC 100+,2023-01-27,2023-03-07,bio.inspecta AG
db08e346-5e50-4aea-a616-14485c685109,Accend AS,2023-06-16T09:30:21.426Z,PURO_PR_CORC100+_US_654470_2023_db08e346-5e50-4aea-a616-14485c685109_643002406801000010000000184504-643002406801000010000000184509,CORC 100+,db08e346-5e50-4aea-a616-14485c685109,2023-06-16T09:30:21.426Z,2023,6,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-05-01,2023-05-31,EnergyLink Services Pty Ltd
76f670df-40a7-4416-add5-43104b960e7e,Accend AS,2023-06-16T09:28:59.496Z,PURO_PR_CORC100+_US_654470_2023_76f670df-40a7-4416-add5-43104b960e7e_643002406801000010000000184351-643002406801000010000000184503,CORC 100+,76f670df-40a7-4416-add5-43104b960e7e,2023-06-16T09:28:59.496Z,2023,153,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-05-01,2023-05-31,EnergyLink Services Pty Ltd
87e9c088-5156-49fe-a14f-68bf9996ea56,ACT Commodities Inc.,2023-06-15T08:24:19.180Z,PURO_PR_CORC100+_US_133206_2023_87e9c088-5156-49fe-a14f-68bf9996ea56_643002406801000010000000182996-643002406801000010000000184350,CORC 100+,87e9c088-5156-49fe-a14f-68bf9996ea56,2023-06-15T08:24:19.180Z,2023,1355,C03000000,"Biochar, 2022",133206,"Freres Lumber Co., Inc.",CORC 100+,2023-01-01,2023-03-31,EnergyLink Services Pty Ltd
9b5ddf31-cfa2-49a7-9795-ad61e3fbbf7a,Accend AS,2023-06-15T06:56:18.296Z,PURO_PR_CORC100+_US_654470_2023_9b5ddf31-cfa2-49a7-9795-ad61e3fbbf7a_643002406801000010000000182929-643002406801000010000000182995,CORC 100+,9b5ddf31-cfa2-49a7-9795-ad61e3fbbf7a,2023-06-15T06:56:18.296Z,2023,67,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-04-01,2023-04-30,EnergyLink Services Pty Ltd
da9cacb8-50a6-4a6b-8ac2-ec45a03a38e8,Accend AS,2023-06-15T06:52:22.833Z,PURO_PR_CORC100+_US_654470_2023_da9cacb8-50a6-4a6b-8ac2-ec45a03a38e8_643002406801000010000000182891-643002406801000010000000182928,CORC 100+,da9cacb8-50a6-4a6b-8ac2-ec45a03a38e8,2023-06-15T06:52:22.833Z,2023,38,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-04-01,2023-04-30,EnergyLink Services Pty Ltd
eeb96d09-72fe-46eb-881b-9ea3020ed557,Carbofex Oy,2023-06-08T08:30:57.756Z,PURO_PR_CORC100+_FI_507468_2023_eeb96d09-72fe-46eb-881b-9ea3020ed557_643002406801000010000000182652-643002406801000010000000182890,CORC 100+,eeb96d09-72fe-46eb-881b-9ea3020ed557,2023-06-08T08:30:57.756Z,2023,239,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-05-01,2023-05-31,DNV
2374f1ea-6ce6-4c2d-a56d-742d3262add7,Accend AS,2023-06-08T08:22:38.706Z,PURO_PR_CORC100+_FR_242171_2023_2374f1ea-6ce6-4c2d-a56d-742d3262add7_643002406801000010000000182641-643002406801000010000000182651,CORC 100+,2374f1ea-6ce6-4c2d-a56d-742d3262add7,2023-06-08T08:22:38.706Z,2023,11,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2023-04-01,2023-04-30,bio.inspecta AG
d938a2e7-ea4b-42f2-b822-f02823a82a38,Novocarbo GmbH,2023-06-02T12:26:37.153Z,PURO_PR_CORC100+_DE_798006_2022_d938a2e7-ea4b-42f2-b822-f02823a82a38_643002406801000010000000182607-643002406801000010000000182640,CORC 100+,d938a2e7-ea4b-42f2-b822-f02823a82a38,2023-06-02T12:26:37.153Z,2022,34,C03000000,"Biochar, 2022",798006,Novocarbo Ruhr/Tyssenkrupp,CORC 100+,2022-11-02,2022-11-25,bio.inspecta AG
7df10cc8-cdc0-4aec-b064-ff271cd8cfef,GECA Environnement,2023-06-02T12:00:52.830Z,PURO_PR_CORC100+_US_753518_2023_7df10cc8-cdc0-4aec-b064-ff271cd8cfef_643002406801000010000000182247-643002406801000010000000182606,CORC 100+,7df10cc8-cdc0-4aec-b064-ff271cd8cfef,2023-06-02T12:00:52.830Z,2023,360,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2023-01-01,2023-03-31,EnergyLink Services Pty Ltd
df6a8aac-26ab-49f8-9c37-c3353b9ec549,GECA Environnement,2023-06-01T10:53:15.906Z,PURO_PR_CORC100+_US_753518_2022_df6a8aac-26ab-49f8-9c37-c3353b9ec549_643002406801000010000000181426-643002406801000010000000182246,CORC 100+,df6a8aac-26ab-49f8-9c37-c3353b9ec549,2023-06-01T10:53:15.906Z,2022,821,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2022-10-01,2022-12-31,EnergyLink Services Pty Ltd
140d45f3-d8f5-43ba-af23-784fe15c8f14,Aperam Bioenergia Ltda,2023-05-25T10:51:21.146Z,PURO_PR_CORC100+_BR_175613_2023_140d45f3-d8f5-43ba-af23-784fe15c8f14_643002406801000010000000170848-643002406801000010000000181425,CORC 100+,140d45f3-d8f5-43ba-af23-784fe15c8f14,2023-05-25T10:51:21.146Z,2023,10578,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2023-01-01,2023-04-30,EnergyLink Services Pty Ltd
7bc0b612-470c-45f2-b89f-71b52ce20204,Aperam Bioenergia Ltda,2023-05-25T10:50:12.686Z,PURO_PR_CORC100+_BR_175613_2022_7bc0b612-470c-45f2-b89f-71b52ce20204_643002406801000010000000170008-643002406801000010000000170847,CORC 100+,7bc0b612-470c-45f2-b89f-71b52ce20204,2023-05-25T10:50:12.686Z,2022,840,C03000000,"Biochar, 2022",175613,Aperam BioEnergia,CORC 100+,2022-10-11,2022-12-31,EnergyLink Services Pty Ltd
b5b20114-51eb-4b4a-855d-5350979669d5,Novocarbo GmbH,2023-05-11T08:22:39.596Z,PURO_PR_CORC100+_DE_181017_2023_b5b20114-51eb-4b4a-855d-5350979669d5_643002406801000010000000169891-643002406801000010000000170007,CORC 100+,b5b20114-51eb-4b4a-855d-5350979669d5,2023-05-11T08:22:39.596Z,2023,117,C03000000,"Biochar, 2022",181017,Novocarbo Rhine,CORC 100+,2022-12-07,2023-02-15,bio.inspecta AG
148d63fd-5e08-4778-982a-5dbaa80cbc19,Ecoera AB,2023-05-09T11:28:59.750Z,PURO_PR_CORC_SE_706975_2022_148d63fd-5e08-4778-982a-5dbaa80cbc19_643002406801000010000000169595-643002406801000010000000169890,CORC,148d63fd-5e08-4778-982a-5dbaa80cbc19,2023-05-09T11:28:59.750Z,2022,296,C03000000,"Biochar, 2022",706975,ECOERA Millennium 1 Hammenhög Skånefrö,CORC,2022-01-01,2022-06-13,bio.inspecta AG
401eb9e8-f18d-40c6-9cd4-5a83e4627fcb,Carbofex Oy,2023-05-05T08:44:32.953Z,PURO_PR_CORC100+_FI_507468_2023_401eb9e8-f18d-40c6-9cd4-5a83e4627fcb_643002406801000010000000169442-643002406801000010000000169594,CORC 100+,401eb9e8-f18d-40c6-9cd4-5a83e4627fcb,2023-05-05T08:44:32.953Z,2023,153,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-04-01,2023-04-30,DNV
598b3194-2249-4a6f-a610-f3f3c4a120fa,Carbofex Oy,2023-04-26T14:14:27.386Z,PURO_PR_CORC100+_FI_507468_2023_598b3194-2249-4a6f-a610-f3f3c4a120fa_643002406801000010000000169332-643002406801000010000000169441,CORC 100+,598b3194-2249-4a6f-a610-f3f3c4a120fa,2023-04-26T14:14:27.386Z,2023,110,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2023-03-01,2023-03-31,DNV
da9e5084-0c11-4815-9de0-b08fe1084ce4,Accend AS,2023-04-20T09:12:07.926Z,PURO_PR_CORC100+_FR_242171_2023_da9e5084-0c11-4815-9de0-b08fe1084ce4_643002406801000010000000169293-643002406801000010000000169331,CORC 100+,da9e5084-0c11-4815-9de0-b08fe1084ce4,2023-04-20T09:12:07.926Z,2023,39,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2023-03-01,2023-03-31,bio.inspecta AG
a0eb6e61-3eb5-4c63-a2e4-73b007e3d729,Carbofex Oy,2023-04-20T09:02:08.196Z,PURO_PR_CORC100+_FI_507468_2023_a0eb6e61-3eb5-4c63-a2e4-73b007e3d729_643002406801000010000000168872-643002406801000010000000169292,CORC 100+,a0eb6e61-3eb5-4c63-a2e4-73b007e3d729,2023-04-20T09:02:08.196Z,2023,421,C03000000,"Biochar, 2022",507468,Carbofex Nokia 1,CORC 100+,2022-09-07,2023-02-28,DNV
0ffcfdb5-ace0-4ebf-8aab-1142ee387ecb,Accend AS,2023-04-17T16:36:19.816Z,PURO_PR_CORC100+_US_654470_2023_0ffcfdb5-ace0-4ebf-8aab-1142ee387ecb_643002406801000010000000168846-643002406801000010000000168871,CORC 100+,0ffcfdb5-ace0-4ebf-8aab-1142ee387ecb,2023-04-17T16:36:19.816Z,2023,26,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-03-01,2023-03-31,EnergyLink Services Pty Ltd
8c91d457-d441-4836-b96e-3d3c19210ef4,Accend AS,2023-04-17T16:33:50.590Z,PURO_PR_CORC100+_US_654470_2023_8c91d457-d441-4836-b96e-3d3c19210ef4_643002406801000010000000168548-643002406801000010000000168845,CORC 100+,8c91d457-d441-4836-b96e-3d3c19210ef4,2023-04-17T16:33:50.590Z,2023,298,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-03-01,2023-03-31,EnergyLink Services Pty Ltd
a5f01e20-859b-4ef0-93b4-5227a8747ce0,Sonnenerde GmbH,2023-04-06T08:42:16.826Z,PURO_PR_CORC100+_AT_951479_2022_a5f01e20-859b-4ef0-93b4-5227a8747ce0_643002406801000010000000168501-643002406801000010000000168547,CORC 100+,a5f01e20-859b-4ef0-93b4-5227a8747ce0,2023-04-06T08:42:16.826Z,2022,47,C03000000,"Biochar, 2022",951479,Sonnenerde Pyreg 500,CORC 100+,2022-04-01,2022-08-31,bio.inspecta AG
bbcb7b77-6826-4347-bb2c-e4d7af5dea0c,Accend AS,2023-03-28T08:17:15.996Z,PURO_PR_CORC100+_GB_712033_2023_bbcb7b77-6826-4347-bb2c-e4d7af5dea0c_643002406801000010000000168438-643002406801000010000000168500,CORC 100+,bbcb7b77-6826-4347-bb2c-e4d7af5dea0c,2023-03-28T08:17:15.996Z,2023,63,C03000000,"Biochar, 2022",712033,Carbon Hill,CORC 100+,2022-09-21,2023-02-28,bio.inspecta AG
ca8d5c49-5a07-4ada-a41f-502cf25cc86c,Accend AS,2023-03-23T09:35:21.676Z,PURO_PR_CORC100+_FR_242171_2023_ca8d5c49-5a07-4ada-a41f-502cf25cc86c_643002406801000010000000168399-643002406801000010000000168437,CORC 100+,ca8d5c49-5a07-4ada-a41f-502cf25cc86c,2023-03-23T09:35:21.676Z,2023,39,C03000000,"Biochar, 2022",242171,"Sylva Fertilis, Argentan, FR",CORC 100+,2023-01-01,2023-02-28,bio.inspecta AG
38450e35-6a4e-4f3d-bdfa-f8d0d693e137,Accend AS,2023-03-21T12:13:17.383Z,PURO_PR_CORC100+_US_375603_2023_38450e35-6a4e-4f3d-bdfa-f8d0d693e137_643002406801000010000000168360-643002406801000010000000168398,CORC 100+,38450e35-6a4e-4f3d-bdfa-f8d0d693e137,2023-03-21T12:13:17.383Z,2023,39,C03000000,"Biochar, 2022",375603,Glanris,CORC 100+,2022-09-01,2023-03-14,EnergyLink Services Pty Ltd
cbda0809-9a4d-4361-9e77-5da0c2f9b267,Accend AS,2023-03-16T09:58:42.320Z,PURO_PR_CORC100+_US_654470_2023_cbda0809-9a4d-4361-9e77-5da0c2f9b267_643002406801000010000000168195-643002406801000010000000168359,CORC 100+,cbda0809-9a4d-4361-9e77-5da0c2f9b267,2023-03-16T09:58:42.320Z,2023,165,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,"CORC 100+,Partially withdrawn",2023-02-01,2023-02-28,EnergyLink Services Pty Ltd
215deca8-e98a-4115-bdfc-c5f697a57450,Accend AS,2023-03-16T09:55:54.963Z,PURO_PR_CORC100+_US_654470_2023_215deca8-e98a-4115-bdfc-c5f697a57450_643002406801000010000000168005-643002406801000010000000168194,CORC 100+,215deca8-e98a-4115-bdfc-c5f697a57450,2023-03-16T09:55:54.963Z,2023,190,C03000000,"Biochar, 2022",654470,Wakefield Biochar Facility 1,CORC 100+,2023-01-01,2023-01-31,EnergyLink Services Pty Ltd
c9713429-bee2-4c8a-b4fb-605bc88de504,GECA Environnement,2023-03-16T09:50:33.693Z,PURO_PR_CORC100+_US_753518_2022_c9713429-bee2-4c8a-b4fb-605bc88de504_643002406801000010000000167427-643002406801000010000000168004,CORC 100+,c9713429-bee2-4c8a-b4fb-605bc88de504,2023-03-16T09:50:33.693Z,2022,578,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2022-10-01,2022-12-31,EnergyLink Services Pty Ltd
c68b83bc-c959-4844-ba5a-1316e67f6928,O.C.O Technology Limited,2023-03-02T10:07:22.173Z,PURO_PR_CORC1000+_GB_625222_2022_c68b83bc-c959-4844-ba5a-1316e67f6928_643002406801000010000000158232-643002406801000010000000167426,CORC 1000+,c68b83bc-c959-4844-ba5a-1316e67f6928,2023-03-02T10:07:22.173Z,2022,9195,C09000000,Carbonated Materials,625222,Leeds Production Facility,CORC 1000+,2021-09-01,2022-09-30,"350 Solutions, Inc."
0ad8a87c-4f5e-4408-b267-a920ae01fd63,O.C.O Technology Limited,2023-03-02T10:06:18.220Z,PURO_PR_CORC1000+_GB_300346_2022_0ad8a87c-4f5e-4408-b267-a920ae01fd63_643002406801000010000000154592-643002406801000010000000158231,CORC 1000+,0ad8a87c-4f5e-4408-b267-a920ae01fd63,2023-03-02T10:06:18.220Z,2022,3640,C09000000,Carbonated Materials,300346,Brandon Production Facility,CORC 1000+,2021-09-01,2022-09-30,"350 Solutions, Inc."
40948b57-a625-4282-b143-80b22fab313a,O.C.O Technology Limited,2023-03-02T10:05:05.120Z,PURO_PR_CORC1000+_GB_756292_2022_40948b57-a625-4282-b143-80b22fab313a_643002406801000010000000148672-643002406801000010000000154591,CORC 1000+,40948b57-a625-4282-b143-80b22fab313a,2023-03-02T10:05:05.120Z,2022,5920,C09000000,Carbonated Materials,756292,Avonmouth Production Facility,CORC 1000+,2021-09-01,2022-09-30,"350 Solutions, Inc."
293d8ceb-ddea-442e-9c5a-46d79a3e11d3,GECA Environnement,2023-02-27T09:01:17.293Z,PURO_PR_CORC100+_US_753518_2022_293d8ceb-ddea-442e-9c5a-46d79a3e11d3_643002406801000010000000148166-643002406801000010000000148671,CORC 100+,293d8ceb-ddea-442e-9c5a-46d79a3e11d3,2023-02-27T09:01:17.293Z,2022,506,C03000000,"Biochar, 2022",753518,Oregon Biochar Solutions,CORC 100+,2022-07-01,2022-09-30,EnergyLink Services Pty Ltd
da007b64-2ef4-455e-b994-53555462b7d7,Accend AS,2023-02-23T09:23:26.260Z,PURO_PR_CORC100+_US_375603_2022_da007b64-2ef4-455e-b994-53555462b7d7_643002406801000010000000148123-643002406801000010000000148165,CORC 100+,da007b64-2ef4-455e-b994-53555462b7d7,2023-02-23T09:23:26.260Z,2022,43,C03000000,"Biochar, 2022",375603,Glanris,CORC 100+,2021-04-01,2022-08-31,EnergyLink Services Pty Ltd
65a8376e-4feb-4efb-8fbf-b62e4c13cfe5,Accend AS,2023-02-16T09:16:13.493Z,PURO_PR_CORC_GB_916484_2022_65a8376e-4feb-4efb-8fbf-b62e4c13cfe5_643002406801000010000000148073-643002406801000010000000148122,CORC,65a8376e-4feb-4efb-8fbf-b62e4c13cfe5,2023-02-16T09:16:13.493Z,2022,50,C03000000,"Biochar, 2022",916484,"Premier Forest, Newport",CORC,2022-09-01,2022-09-30,EnergyLink Services Pty Ltd
2558ae5c-8dd2-4e36-b3f0-aa0c4a93e668,Accend AS,2023-02-09T09:53:05.200Z,PURO_PR_CORC100+_DE_424545_2022_2558ae5c-8dd2-4e36-b3f0-aa0c4a93e668_643002406801000010000000147606-643002406801000010000000148072,CORC 100+,2558ae5c-8dd2-4e36-b3f0-aa0c4a93e668,2023-02-09T09:53:05.200Z,2022,467,C03000000,"Biochar, 2022",424545,"Nordgau Carbon, Wernberg-Köblitz",CORC 100+,2022-04-02,2022-12-31,bio.inspecta AG
